0.164366355098944,0,0,0,0,0,0,0,0,0,0,0,0
-0.0688768005602033,0.165487374060153,0,0,0,0,0,0,0,0,0,0,0
0.153562233032736,-0.312970157896787,0.188155282535805,0,0,0,0,0,0,0,0,0,0
0.331744628328005,0.374391111587381,-0.254923062060683,0.191974005462067,0,0,0,0,0,0,0,0,0
0.02764308076423,0.204416360271451,0.0085254146087775,-0.00486554571385356,0.112905211365303,0,0,0,0,0,0,0,0
0.0498992648858178,0.109066778349648,0.0399323626534744,0.0376509357243477,0.344983463327197,0.0971309649059646,0,0,0,0,0,0,0
0.547366904619663,-0.33782500603149,0.0694905937833077,0.383769490479058,0.39981150512464,-0.726917475670659,0.456355199442969,0,0,0,0,0,0
-0.307579453430086,-0.500048832004448,0.745885497532497,1.65800604532279,0.2139497929938,0.0275272692745981,-1.27372915411439,0.413906232398364,0,0,0,0,0
-0.0986172247825639,-0.173736662105733,0.168359243966686,1.08538192950498,-0.212540828459187,-0.302670470317103,-0.783742597730001,0.218949385140361,0.262983579881507,0,0,0,0
-1.03974242039564,-0.379333748975565,0.404398474951108,-0.382882355146905,0.194909385598003,1.39719793714752,-0.613154186162597,0.0393843994362662,1.19872648146804,0.154310452322721,0,0,0
0.678063546767358,-0.278580727953986,0.00822561980527504,0.490648587009893,0.309140379333913,-0.816409644487233,0.21840883906243,0.0250848498551346,-0.0705170280697596,-0.0140688095863059,0.223420520829626,0,0
-0.0915477494886074,0.148816826893184,-0.0468050735011196,-0.506591086509742,0.316607502362854,0.617291881558243,0.199466331101216,-0.0830213171406103,0.255618837214592,0.0326580347012647,0.0025849396609435,0.0774603151931998,0
1.61279630648752,7.47327077074457,-7.85119242700859,2.12475470338903,-3.49128913643275,-0.545665787688378,-3.34394423647396,0.330215062481693,-0.217140739498396,0.837409598764749,3.42000083038079,-1.60911303110261,1.12994904297817
