0.200252661187742,0,0,0,0,0,0,0,0,0,0
-0.082947368165267,0.200252661187742,0,0,0,0,0,0,0,0,0
0.483452690540751,0,0.200252661187742,0,0,0,0,0,0,0,0
0.771076453481321,-0.22936926341842,0.289733373208823,0.200252661187742,0,0,0,0,0,0,0
0.0329683054968892,-0.162397421903366,0.000951777538562805,0,0.200252661187742,0,0,0,0,0,0
0.265888743485945,0.606743151103931,0.173443800537369,-0.0433968261546912,-0.385211017224481,0.200252661187742,0,0,0,0,0
0.220662294551146,-0.0465078507657608,-0.0333111995282464,0.011801580836998,0.169480801030105,-0.0167974432139385,0.200252661187742,0,0,0,0
0.323099728365267,0.0288371831672575,-0.0543404318773196,0.0137765831431662,0.0516799019060702,-0.0421359763835713,0.181297932037826,0.200252661187742,0,0,0
-0.164226696476538,0.187552004946792,0.0628674420973025,-0.0108886582703428,-0.0117628641717889,0.0432176880867965,-0.0315206836275473,-0.0846007021638797,0.200252661187742,0,0
0.651428598623771,-0.10208078475356,0.198305701801888,-0.0117354096673789,-0.0440385966743686,-0.0358364455795087,-0.0075408087654097,0.160320941654639,0.017940248694499,0.200252661187742,0
0,-0.266259448580236,-0.615982357748271,0.561474126687165,0.266911112787025,0.219775952207137,0.387847665451514,0.612483137773236,0.330027015806089,-0.6965298655714,0.200252661187742
