0.498904981271193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.303806037341816,0.886299445992379,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.581440223471476,0.371003719460259,0.43844717752802,0,0,0,0,0,0,0,0,0,0,0,0,0
0.531852638870051,-0.339363014907108,0.422373239795441,0.223854203543397,0,0,0,0,0,0,0,0,0,0,0,0
0.118517891868867,-0.0756235584174296,-0.0864284870668712,0.000536692838658312,0.10101418329932,0,0,0,0,0,0,0,0,0,0,0
0.218733626116401,-0.139568928299635,0.30473612813488,0.00354038623073564,0.0932085751160559,0.140161806097591,0,0,0,0,0,0,0,0,0,0
0.0692944686081835,-0.0442152168939502,-0.0903375348855603,0.00259030241156141,0.204514233679515,-0.0245383758960002,0.199289437094059,0,0,0,0,0,0,0,0,0
0.990640016505571,-0.632104756315967,0.856971425234221,0.174494099232246,-0.113715829680145,-0.151494045307366,-0.438268629569005,0.120578398912139,0,0,0,0,0,0,0,0
-0.099415677713136,0.211832014309207,-0.245998265866888,-0.182249672235861,0.167897635713799,0.212850335030069,-0.391739299440123,-0.0118718506876767,0.526293701659093,0,0,0,0,0,0,0
0.383983914845461,-0.245011361219604,0.46717278554955,-0.0361272447593202,0.0742234660511333,-0.0474816271948766,-0.229859978525756,0.0516283729206322,0,0.193823890777594,0,0,0,0,0,0
0.0967855003180134,-0.0481037037916184,0.191268138832434,0.234977164564126,0.0620265921753097,0.403432826534738,0.152403846687238,-0.118420429237746,0.0582141598685892,-0.13924540906863,0.106661313117545,0,0,0,0,0
0.133941307432055,-0.0722076602896254,0.217086297689275,0.00495499602192887,0.0306090174933995,0.26483526755746,0.204442440745605,0.196883395136708,0.056527012583996,-0.150216381356784,-0.217209415757333,0.330353722743315,0,0,0,0
0.157014274561299,-0.0883810256381874,0.117193033885034,-0.0362304243769466,0.0169030211466111,-0.169835753576141,0.399749979234113,0.31806704093008,0.050340008347693,0.120284837472214,-0.235313193645423,0.232488522208926,0.117719679450729,0,0,0
0.00276453816875833,-0.00366028255231782,-0.331078914515559,0.623377549031949,0.167618142989491,0.0748467945312516,0.797629286699677,-0.390714256799583,-0.00808553925131555,0.014840324980952,-0.0856180410248133,0.602943304937827,-0.5771359338496,0.112273026653282,0,0
0,0,0.085283971980307,0.51334393454179,0.144355978013514,0.255379109487853,0.225075750790524,-0.343241323394982,0,0.0798250392218852,0.0528824734082655,-0.0830350888900362,0.022567388707279,-0.0592631119040204,0.106825878037621,0
0.173784481207652,-0.110887906116241,0.190052513365204,-0.0688345422674029,0.10326505079603,0.267127097115219,0.141703423176897,0.0117966866651728,-6.65650091812762e-15,-0.0213725083662519,-0.00931148598712566,-0.10007679077114,0.123471797451553,0.00203684241073055,-0.0294320891781173,0.195746619921528
