1.28913786431243e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.401194186516119,0.401181294931633,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00724970732399546,2.8819041505004e-13,0.00726258486400998,0,0,0,0,0,0,0,0,0,0,0,0
0.0150563833787864,-0.00113980093396363,0.05666034252942,0.0825127353742786,0,0,0,0,0,0,0,0,0,0,0
0.00624728698949576,-0.00867613375329897,0.0552617098899617,0.211969563915098,0.138351284528937,0,0,0,0,0,0,0,0,0,0
-0.0487783133728389,-0.0556330318547502,-0.150248502675082,-0.269794988838487,0.25340986907279,0.20255135426694,0,0,0,0,0,0,0,0,0
-0.011488608826156,-0.0219108451728023,-0.0919765001774977,-0.186574542223047,0.100822561181427,0.122884474676225,0.188721789377412,0,0,0,0,0,0,0,0
-0.133861162577866,-0.00341553074958543,-0.0647702549552645,-0.245689764968655,0.0311803168819665,0.0106300180576769,0.28160297617104,0.126067015537413,0,0,0,0,0,0,0
0.35724245052387,0.310328533450691,-0.0291425175321742,-0.109052507248151,-0.0443445768309646,0.0270134851775234,0.0384541209364412,0.120677453037355,0.131020562772447,0,0,0,0,0,0
0.14975980358915,0.0693133398353034,0.100122391418979,0.227532247315224,-0.13482499795127,-0.083611568448543,0.0460610491871159,-0.147833121994137,-0.0469776592889812,0.123365289792209,0,0,0,0,0
0.00771816487118602,-0.0661734051283171,0.0732654795856706,0.139480402539698,-0.0479457263920994,-0.043197356444002,0.059615872312616,0.0167278191993485,0.0666441885956409,0.122214763779268,0.105060282565852,0,0,0,0
-0.0290244424873566,-0.0190210772166595,0.0223156531279624,0.122658664060299,0.171279973203443,0.0144588377959343,0.0637952804774767,0.0354949240078499,0.0141039976484021,0.0553007572756601,0.116403051673002,0.0960629556656993,0,0,0
0.0256965510328349,0.00663160441354846,0.0468619960816257,0.165216990193537,0.110223258898528,-0.00886942052829108,0.0178338915502145,0.0118909059251604,0.016547146978551,0.0640968876584385,0.109347734906094,0.185982448097395,0.0516069539050686,0,0
0.0328011645240298,0.0192266499822862,0.0571292281363107,0.226969384891365,0.140291652801651,-0.0119562403382173,-0.013107985041567,-0.0225885943225927,-0.0194164868641104,0.044083850513331,0.0775037424163463,0.24148267416569,0.0714537758278836,0.0402647884016418,0
0.00853240013222886,0.000176406061562691,0.0453059387034416,0.177214708898686,0.131921527700877,-0.00447904049837848,0.0255877924284999,0.000623438151585464,-0.000119072090182928,0.0577017629550742,0.0962295136893385,0.246463577694178,-0.00145652269827929,0.182652765442286,0.033644803429082
