0.421050745442291,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0761079419591268,0.264353986580857,0,0,0,0,0,0,0,0,0,0,0,0
0.0727106904170694,-0.204265976977285,0.181608196544136,0,0,0,0,0,0,0,0,0,0,0
0.55763054816611,-0.409773579543499,0.510926516886944,0.259892204518476,0,0,0,0,0,0,0,0,0,0
0.0228083864844437,-0.445569051836454,-0.0915242778636248,0.00450055909321655,0.6397807199983,0,0,0,0,0,0,0,0,0
-0.135945849505152,0.0946509646963754,-0.236110197279175,0.00318944206456517,0.255453021028118,0.174805219173446,0,0,0,0,0,0,0,0
-0.147960260670772,-0.402188192230535,-0.703014530043888,0.00941974677418186,0.885747111289207,0.261314066449028,0.16307697503668,0,0,0,0,0,0,0
0.165597241042244,0.824182962188923,-0.0280136160783609,0.282372386631758,-0.957721354131182,0.489439550159977,0.170094415598103,0.0522519785718563,0,0,0,0,0,0
0.0335292011495618,0.575750388029166,0.223289855356637,-0.00317458833242804,-0.112890382135193,-0.419809267954284,0.0466136902102104,-0.00115413813041085,0.109685363692383,0,0,0,0,0
-0.0512616878252355,0.699261265830807,-0.117939611738769,0.0021745241931243,-0.00932826702640947,-0.267575057469428,0.126949139814065,0.00330353204502163,0.185949445053766,0.0938215615963721,0,0,0,0
-0.106521517960343,0.41835889096168,0.353585905881916,-0.0746474161579599,-0.015450626460289,-0.46224659192275,-0.0576406327329181,-0.00712066942504018,0.377776558014452,0.36890054338294,0.0618488746331837,0,0,0
-0.163079104890997,0.644561721693806,0.636968661639572,-0.122346720085377,-0.333062564990312,-0.3054226490478,-0.357820712828352,-0.0125510510334706,0.371263681186311,0.371979640363694,0.0531090658708968,0.0518279459132049,0,0
0.579993784455521,-0.188833728676494,0.999975696843775,0.0572810855901161,-0.264374735003671,0.165091739976854,-0.546675809010452,-0.0283821822291982,-0.102639860418374,-0.0343251040446405,0.4762598462591,-0.304153104931261,0.0953911855943621,0
0.0848552694007844,0.287193912340074,0.543683503004232,-0.081311059300692,-0.0328661289388557,-0.323456834372922,-0.240378871658975,-0.0189913019930369,0.220663114082036,0.253029984360864,0.252011799370563,-0.154882222605423,0.0315202264687415,0.0514095812104714
