0.233704632125264,0,0,0,0,0,0,0,0,0
-0.0739324813149407,0.200056838146104,0,0,0,0,0,0,0,0
0.0943790344044812,0.264056067701605,0.133245202456465,0,0,0,0,0,0,0
0.269084810601201,-0.503479002548384,-0.00486736469695022,0.251518716213569,0,0,0,0,0,0
0.145665801918423,0.204983170463176,0.407154634069484,-0.0121039135200389,0.190243622486334,0,0,0,0,0
0.985450198547345,0.806942652811456,-0.808130934167263,-0.669035819439391,0.0269384406756128,0.462144080607327,0,0,0,0
0.163902957809563,0.228315094960095,0.0745971021260249,0.000509793400156559,0.0166533681378294,-0.0229383879045797,0.103505486637336,0,0,0
-0.162694156858437,0.0453478837428434,0.997443481211424,0.200251514941093,-0.000161755458839048,-0.0848134335980281,-0.36438666566666,0.158604420136055,0,0
0.200733156477425,0.239686443444433,0.303837014418929,-0.0534390596279896,0.0314067599640569,-0.00764032790448536,0.0609191260198661,-0.0736319201590642,0.204602530607021,0
0,0.235563761744267,0.658651488684319,0.0308877804992098,-0.906514945595336,-0.0248488551739974,-0.309967582365257,0.191663316925525,0.923933712199542,0.200631323081727
