0,0,0,0,0,0,0,0,0,0
0.210055790203419,0.210055790203419,0,0,0,0,0,0,0,0
0.255781739921086,0.239850916980976,0.210055790203419,0,0,0,0,0,0,0
0.286789624880437,0.230494748834778,0.263925149885491,0.210055790203419,0,0,0,0,0,0
-0.0219118128774335,0.897684380345907,-0.657954605498907,0.124962304722633,0.210055790203419,0,0,0,0,0
-0.065614879584776,-0.0565630711859497,0.0254881105065311,-0.00368981790650006,-0.0115178258446329,0.210055790203419,0,0,0,0
0.399860851232098,0.915588469718705,-0.0758429094934412,-0.263369154872759,0.719687583564526,-0.787410407015369,0.210055790203419,0,0,0
0.51693616104628,1.00000540846973,-0.0485110663289207,-0.315208041581942,0.749742806451587,-0.990975090921248,0.0159279583407308,0.210055790203419,0,0
-0.0303062129076945,-0.297035174659034,0.184724697462164,-0.0351876079516183,-0.00324668230690761,0.216151004053531,-0.126676252098317,0.114040254365262,0.210055790203419,0
0.0705997961586714,-0.0281516061956374,0.314600470734633,-0.0907057557963371,0.168078953957742,-0.00655694984590575,0.0505384497804303,-0.0569572058725042,0.368498056875488,0.210055790203419
